timestamp,dma_id,dma_name,sensor_id,pressure_mca,flow_lps,source,quality_flag
2026-07-10T12:19:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,52.63337333619965,24.885009214347892,simulation,GOOD
2026-07-10T12:34:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,52.80673359870491,24.591067477567425,simulation,GOOD
2026-07-10T12:49:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,52.987907479089564,24.55130633458181,simulation,GOOD
2026-07-10T13:04:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,53.392353092322615,23.797090359986175,simulation,GOOD
2026-07-10T13:19:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,53.46090698571018,23.581624841629953,simulation,GOOD
2026-07-10T13:34:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,53.58639771776723,23.156578642207602,simulation,GOOD
2026-07-10T13:49:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,53.912313820549656,22.605732565556654,simulation,GOOD
2026-07-10T14:04:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,54.21886860088533,22.206071826571726,simulation,GOOD
2026-07-10T14:19:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,54.47274111742715,21.857813550497283,simulation,GOOD
2026-07-10T14:34:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,54.81628672779302,21.310179248551993,simulation,GOOD
2026-07-10T14:49:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,55.11054080836872,20.49229573754106,simulation,GOOD
2026-07-10T15:04:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,67.24268378204722,10.863825985149433,simulation,BAD
2026-07-10T15:19:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,55.462232050808936,19.42687411289374,simulation,GOOD
2026-07-10T15:34:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,55.96604203801713,19.055437569844187,simulation,GOOD
2026-07-10T15:49:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-P,56.28361583431237,18.20717087547647,simulation,GOOD
2026-07-10T16:04:09.741263,DMA-MO-01,Moche 01,SENS-MO-01-F,56.7174065212409,17.647761756788167,simulation,GOOD
