timestamp,dma_id,dma_name,sensor_id,pressure_mca,flow_lps,source,quality_flag
2026-07-13T11:53:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,45.08664011765451,31.181351323868515,simulation,GOOD
2026-07-13T12:08:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-F,45.40438834718736,30.93175803399122,simulation,GOOD
2026-07-13T12:23:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,45.49299009019384,30.851911712482234,simulation,GOOD
2026-07-13T12:38:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-F,45.29892277989631,30.33254386331117,simulation,GOOD
2026-07-13T12:53:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,45.462120524134434,30.147137620030218,simulation,GOOD
2026-07-13T13:08:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-F,45.81225854387866,29.795956657505915,simulation,GOOD
2026-07-13T13:23:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,46.073063483620366,29.420546708617632,simulation,GOOD
2026-07-13T13:38:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-F,46.24079424605955,29.10800184290192,simulation,GOOD
2026-07-13T13:53:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,46.41521420103774,28.633487788787914,simulation,GOOD
2026-07-13T14:08:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-F,46.81307988806056,28.183067776452305,simulation,GOOD
2026-07-13T14:23:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,46.87856859198261,27.960258307440277,simulation,GOOD
2026-07-13T14:38:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-F,47.36843275968164,27.06134043481422,simulation,GOOD
2026-07-13T14:53:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,47.61716195741447,26.76048098161711,simulation,GOOD
2026-07-13T15:08:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-F,47.964949703701244,25.89988123761248,simulation,GOOD
2026-07-13T15:23:38.979325,DMA-MO-01,Moche 01,SENS-MO-01-P,48.181810923838825,25.447184802678052,simulation,GOOD
