timestamp,dma_id,dma_name,sensor_id,pressure_mca,flow_lps,source,quality_flag
2026-07-09T15:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,55.936308788381545,18.664456688289242,simulation,GOOD
2026-07-09T15:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,56.46019219166719,18.261519766783035,simulation,GOOD
2026-07-09T16:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,56.71092439564827,17.01028418613735,simulation,GOOD
2026-07-09T16:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,57.075397669240466,16.933447538951874,simulation,GOOD
2026-07-09T16:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,57.51918982002678,16.33665811293866,simulation,GOOD
2026-07-09T16:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,57.550701804815205,15.641362235106786,simulation,GOOD
2026-07-09T17:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,58.0048566052426,14.704459890514164,simulation,GOOD
2026-07-09T17:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,58.6973553681949,14.145982408276797,simulation,GOOD
2026-07-09T17:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,59.08743736704038,13.263326031708152,simulation,GOOD
2026-07-09T17:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,59.18782360623942,12.756845342235168,simulation,GOOD
2026-07-09T18:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,59.79622597489716,11.902062563145996,simulation,GOOD
2026-07-09T18:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,59.89911511582547,11.635223749507087,simulation,GOOD
2026-07-09T18:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,60.282943492234956,11.143925797461083,simulation,GOOD
2026-07-09T18:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,60.794894299783024,10.628331631495257,simulation,GOOD
2026-07-09T19:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,61.029807095250824,9.491766593521387,simulation,GOOD
2026-07-09T19:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,61.3151512307574,9.019747961099734,simulation,GOOD
2026-07-09T19:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,61.39948144580595,8.572404015830307,simulation,GOOD
2026-07-09T19:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,61.73382699677765,8.258117612512972,simulation,GOOD
2026-07-09T20:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,62.0196673378303,7.508505577926834,simulation,GOOD
2026-07-09T20:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,62.109842625899404,7.473340933593979,simulation,GOOD
2026-07-09T20:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,62.617620795326594,6.876887022801287,simulation,GOOD
2026-07-09T20:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,62.81932110034221,6.738210743795668,simulation,GOOD
2026-07-09T21:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,62.642923356794995,6.312873900332278,simulation,GOOD
2026-07-09T21:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,63.14908578613664,5.841755831101161,simulation,GOOD
2026-07-09T21:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,63.20842387449205,5.496993929271829,simulation,GOOD
2026-07-09T21:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,63.354029281225,5.739386691800396,simulation,GOOD
2026-07-09T22:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,63.44520112169458,5.33995215151504,simulation,GOOD
2026-07-09T22:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,63.49471324708214,5.604034798252465,simulation,GOOD
2026-07-09T22:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,63.43442362661052,4.913306889327504,simulation,GOOD
2026-07-09T22:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,63.20476106553268,5.167257832071297,simulation,GOOD
2026-07-09T23:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,63.63267937682731,5.309831506587597,simulation,GOOD
2026-07-09T23:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,63.549869268905766,5.300597927398805,simulation,GOOD
2026-07-09T23:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,63.53642430139804,5.45478291981696,simulation,GOOD
2026-07-09T23:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,63.37556742148084,5.543830763171507,simulation,GOOD
2026-07-10T00:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,63.19471464159818,5.337262103143463,simulation,GOOD
2026-07-10T00:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,62.99081803285696,5.572477838573219,simulation,GOOD
2026-07-10T00:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,62.965728102515705,5.797068597361872,simulation,GOOD
2026-07-10T00:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,62.70109073987909,6.715593260994417,simulation,GOOD
2026-07-10T01:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,62.647461851935724,6.601189461093617,simulation,GOOD
2026-07-10T01:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,62.37252562319777,6.886318922584076,simulation,GOOD
2026-07-10T01:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,62.11435031195429,7.366962869407863,simulation,GOOD
2026-07-10T01:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,61.84481118302186,7.8701459703244225,simulation,GOOD
2026-07-10T02:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,61.84633869214248,8.058995214521444,simulation,GOOD
2026-07-10T02:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,61.413751237531976,9.152561943441631,simulation,GOOD
2026-07-10T02:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,61.05181780024625,9.25117293187042,simulation,GOOD
2026-07-10T02:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,60.58627147299673,10.306320962666668,simulation,GOOD
2026-07-10T03:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,60.416801898718575,10.61610720429175,simulation,GOOD
2026-07-10T03:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,60.22888537053912,11.34734469764263,simulation,GOOD
2026-07-10T03:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,59.77212032814449,11.968194501572958,simulation,GOOD
2026-07-10T03:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,59.53130792846847,12.31400327689675,simulation,GOOD
2026-07-10T04:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,59.075315194022856,12.789246321523077,simulation,GOOD
2026-07-10T04:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,59.30436163451578,13.695039367981119,simulation,GOOD
2026-07-10T04:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,58.27507471576747,14.885686736901414,simulation,GOOD
2026-07-10T04:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,57.93663234226816,14.874858093119636,simulation,GOOD
2026-07-10T05:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,57.63076805511453,15.9949359831804,simulation,GOOD
2026-07-10T05:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,57.355574608967245,16.53536118789159,simulation,GOOD
2026-07-10T05:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,56.87398104615836,16.91265803846686,simulation,GOOD
2026-07-10T05:56:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,56.45625775079573,17.67214230449152,simulation,GOOD
2026-07-10T06:11:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,56.47171502548586,18.320879072329674,simulation,GOOD
2026-07-10T06:26:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-F,56.19490460341989,19.024763870020298,simulation,GOOD
2026-07-10T06:41:24.738971,DMA-MO-01,Moche 01,SENS-MO-01-P,55.53331725178372,19.73753267963232,simulation,GOOD
